case:concept:name,concept:name,time:timestamp,human_resource,org:resource,outcome_unit,unsuccessful_outcome_unit,lifecycle:transition,concept:instance
Case 78,Round Grinding - Machine 2,2012-03-29 07:02:00+00:00,ID4445,Machine 2 - Round Grinding,10,0,start,i_4160
Case 78,Round Grinding - Machine 2,2012-03-29 10:37:00+00:00,ID4445,Machine 2 - Round Grinding,10,0,complete,i_4160
Case 78,Lapping - Machine 1,2012-03-29 14:39:00+00:00,ID0998,Machine 1 - Lapping,40,0,start,i_4162
Case 78,Turning & Milling Q.C.,2012-03-29 15:07:00+00:00,ID4955,Quality Check 1,0,0,start,i_4161
Case 78,Turning & Milling Q.C.,2012-03-29 15:11:00+00:00,ID4955,Quality Check 1,0,0,complete,i_4161
Case 78,Lapping - Machine 1,2012-03-29 17:22:00+00:00,ID0998,Machine 1 - Lapping,40,0,complete,i_4162
Case 78,Turning & Milling Q.C.,2012-03-29 19:14:00+00:00,ID0420,Quality Check 1,0,0,start,i_4163
Case 78,Turning & Milling Q.C.,2012-03-30 04:28:00+00:00,ID0420,Quality Check 1,0,0,complete,i_4163
Case 78,Round Grinding - Machine 2,2012-03-30 06:03:00+00:00,ID4355,Machine 2 - Round Grinding,11,0,start,i_4164
Case 78,Round Grinding - Machine 2,2012-03-30 11:22:00+00:00,ID4355,Machine 2 - Round Grinding,11,0,complete,i_4164
Case 78,Lapping - Machine 1,2012-03-30 11:31:00+00:00,ID0998,Machine 1 - Lapping,18,0,start,i_4165
Case 78,Lapping - Machine 1,2012-03-30 12:46:00+00:00,ID0998,Machine 1 - Lapping,18,0,complete,i_4165
Case 79,Turning & Milling Q.C.,2012-03-12 17:00:00+00:00,ID4287,Quality Check 1,112,0,start,i_4166
Case 79,Turning & Milling Q.C.,2012-03-12 18:01:00+00:00,ID4287,Quality Check 1,112,0,complete,i_4166
Case 79,Laser Marking - Machine 7,2012-03-13 10:47:00+00:00,ID4355,Machine 7- Laser Marking,112,0,start,i_4167
Case 79,Laser Marking - Machine 7,2012-03-13 14:36:00+00:00,ID4355,Machine 7- Laser Marking,112,0,complete,i_4167
Case 79,Lapping - Machine 1,2012-03-14 00:00:00+00:00,ID4882,Machine 1 - Lapping,0,0,start,i_4168
Case 79,Lapping - Machine 1,2012-03-14 01:15:00+00:00,ID4882,Machine 1 - Lapping,0,0,complete,i_4168
Case 79,Lapping - Machine 1,2012-03-14 11:17:00+00:00,ID0998,Machine 1 - Lapping,112,0,start,i_4169
Case 79,Lapping - Machine 1,2012-03-14 12:44:00+00:00,ID0998,Machine 1 - Lapping,112,0,complete,i_4169
Case 79,Final Inspection Q.C.,2012-03-15 14:30:00+00:00,ID4287,Quality Check 1,112,0,start,i_4170
Case 79,Final Inspection Q.C.,2012-03-15 15:57:00+00:00,ID4287,Quality Check 1,112,0,complete,i_4170
Case 79,Packing,2012-03-18 00:00:00+00:00,ID4820,Packing,112,0,start,i_4171
Case 79,Packing,2012-03-18 01:00:00+00:00,ID4820,Packing,112,0,complete,i_4171
Case 80,Turning & Milling - Machine 5,2012-03-06 20:21:00+00:00,ID4529,Machine 5 - Turning & Milling,1,0,start,i_4172
Case 80,Turning & Milling - Machine 5,2012-03-06 23:51:00+00:00,ID4529,Machine 5 - Turning & Milling,17,0,start,i_4173
Case 80,Turning & Milling - Machine 5,2012-03-06 23:51:00+00:00,ID4529,Machine 5 - Turning & Milling,1,0,complete,i_4172
Case 80,Turning & Milling - Machine 5,2012-03-07 06:52:00+00:00,ID4529,Machine 5 - Turning & Milling,17,0,complete,i_4173
Case 80,Turning & Milling Q.C.,2012-03-07 13:20:00+00:00,ID4287,Quality Check 1,17,1,start,i_4174
Case 80,Turning & Milling Q.C.,2012-03-07 15:38:00+00:00,ID4287,Quality Check 1,17,1,complete,i_4174
Case 80,Laser Marking - Machine 7,2012-03-07 15:50:00+00:00,ID0998,Machine 7- Laser Marking,17,0,start,i_4175
Case 80,Laser Marking - Machine 7,2012-03-07 16:11:00+00:00,ID0998,Machine 7- Laser Marking,17,0,complete,i_4175
Case 80,Lapping - Machine 1,2012-03-29 00:00:00+00:00,ID4882,Machine 1 - Lapping,0,0,start,i_4176
Case 80,Lapping - Machine 1,2012-03-29 01:15:00+00:00,ID4882,Machine 1 - Lapping,0,0,complete,i_4176
Case 80,Lapping - Machine 1,2012-03-29 14:32:00+00:00,ID0998,Machine 1 - Lapping,15,0,start,i_4177
Case 80,Lapping - Machine 1,2012-03-29 14:51:00+00:00,ID0998,Machine 1 - Lapping,15,0,complete,i_4177
Case 80,Round Grinding - Machine 3,2012-03-29 19:26:00+00:00,ID4385,Machine 3 - Round Grinding,0,0,start,i_4178
Case 80,Round Grinding - Machine 3,2012-03-29 21:09:00+00:00,ID4385,Machine 3 - Round Grinding,0,0,complete,i_4178
Case 80,Round Grinding - Machine 3,2012-03-30 00:27:00+00:00,ID4385,Machine 3 - Round Grinding,0,0,start,i_4179
Case 80,Round Grinding - Machine 3,2012-03-30 01:00:00+00:00,ID4445,Machine 3 - Round Grinding,15,0,start,i_4180
Case 80,Round Grinding - Machine 3,2012-03-30 03:35:00+00:00,ID4385,Machine 3 - Round Grinding,0,0,complete,i_4179
Case 80,Round Grinding - Machine 3,2012-03-30 05:51:00+00:00,ID4355,Machine 3 - Round Grinding,0,0,start,i_4181
Case 80,Round Grinding - Machine 3,2012-03-30 06:30:00+00:00,ID4445,Machine 3 - Round Grinding,15,0,complete,i_4180
Case 80,Round Grinding - Machine 3,2012-03-30 11:23:00+00:00,ID4355,Machine 3 - Round Grinding,0,0,complete,i_4181
Case 80,Round Grinding - Machine 3,2012-03-30 22:00:00+00:00,ID4445,Machine 3 - Round Grinding,0,0,start,i_4182
Case 80,Round Grinding - Machine 3,2012-03-31 01:00:00+00:00,ID4445,Machine 3 - Round Grinding,0,0,complete,i_4182
Case 81,Turning & Milling Q.C.,2012-03-23 11:25:00+00:00,ID4618,Quality Check 1,0,0,start,i_4183
Case 81,Turning & Milling Q.C.,2012-03-23 12:44:00+00:00,ID4618,Quality Check 1,0,0,complete,i_4183
Case 81,Turning & Milling Q.C.,2012-03-25 11:48:00+00:00,ID4618,Quality Check 1,0,0,start,i_4184
Case 81,Turning & Milling Q.C.,2012-03-25 17:59:00+00:00,ID4618,Quality Check 1,0,0,complete,i_4184
Case 81,Turning & Milling Q.C.,2012-03-26 06:48:00+00:00,ID4618,Quality Check 1,0,0,start,i_4185
Case 81,Turning & Milling Q.C.,2012-03-26 16:08:00+00:00,ID4618,Quality Check 1,0,0,complete,i_4185
Case 82,Turning & Milling - Machine 5,2012-03-07 09:11:00+00:00,ID4429,Machine 5 - Turning & Milling,1,0,start,i_4186
Case 82,Turning & Milling - Machine 5,2012-03-07 17:05:00+00:00,ID4429,Machine 5 - Turning & Milling,0,0,start,i_4187
Case 82,Turning & Milling - Machine 5,2012-03-07 17:05:00+00:00,ID4429,Machine 5 - Turning & Milling,1,0,complete,i_4186
Case 82,Turning & Milling - Machine 5,2012-03-07 17:22:00+00:00,ID4429,Machine 5 - Turning & Milling,0,0,complete,i_4187
Case 82,Turning & Milling - Machine 5,2012-03-07 20:18:00+00:00,ID4529,Machine 5 - Turning & Milling,1,0,start,i_4188
Case 82,Turning & Milling - Machine 5,2012-03-07 21:05:00+00:00,ID4529,Machine 5 - Turning & Milling,31,0,start,i_4189
Case 82,Turning & Milling - Machine 5,2012-03-07 21:05:00+00:00,ID4529,Machine 5 - Turning & Milling,1,0,complete,i_4188
Case 82,Turning & Milling - Machine 5,2012-03-08 05:30:00+00:00,ID4529,Machine 5 - Turning & Milling,31,0,complete,i_4189
Case 82,Turning & Milling Q.C.,2012-03-09 07:00:00+00:00,ID4287,Quality Check 1,31,2,start,i_4190
Case 82,Turning & Milling Q.C.,2012-03-09 10:52:00+00:00,ID4287,Quality Check 1,31,2,complete,i_4190
Case 82,Laser Marking - Machine 7,2012-03-11 08:37:00+00:00,ID0998,Machine 7- Laser Marking,31,0,start,i_4191
Case 82,Laser Marking - Machine 7,2012-03-11 09:37:00+00:00,ID0998,Machine 7- Laser Marking,31,0,complete,i_4191
Case 82,Grinding Rework,2012-03-22 14:29:00+00:00,ID4882,Machine 11 - Grinding,0,0,start,i_4192
Case 82,Grinding Rework,2012-03-22 15:43:00+00:00,ID4882,Machine 11 - Grinding,0,0,complete,i_4192
Case 82,Lapping - Machine 1,2012-03-23 07:53:00+00:00,ID0998,Machine 1 - Lapping,0,0,start,i_4193
Case 82,Lapping - Machine 1,2012-03-23 11:35:00+00:00,ID0998,Machine 1 - Lapping,0,0,complete,i_4193
Case 82,Lapping - Machine 1,2012-03-25 07:42:00+00:00,ID4882,Machine 1 - Lapping,31,0,start,i_4194
Case 82,Lapping - Machine 1,2012-03-25 09:03:00+00:00,ID4882,Machine 1 - Lapping,31,0,complete,i_4194
Case 82,Round Grinding - Machine 2,2012-03-25 11:50:00+00:00,ID4355,Machine 2 - Round Grinding,1,0,start,i_4195
Case 82,Round Grinding - Machine 2,2012-03-25 14:01:00+00:00,ID4355,Machine 2 - Round Grinding,1,0,complete,i_4195
Case 82,Round Grinding - Machine 2,2012-03-25 14:02:00+00:00,ID4355,Machine 2 - Round Grinding,9,0,start,i_4196
Case 82,Round Grinding - Machine 2,2012-03-25 17:41:00+00:00,ID4355,Machine 2 - Round Grinding,9,0,complete,i_4196
Case 82,Round Grinding - Machine 2,2012-03-25 20:41:00+00:00,ID4385,Machine 2 - Round Grinding,21,0,start,i_4197
Case 82,Round Grinding - Machine 2,2012-03-26 04:19:00+00:00,ID4385,Machine 2 - Round Grinding,21,0,complete,i_4197
Case 83,Turning & Milling - Machine 5,2012-03-13 00:00:00+00:00,ID4429,Machine 5 - Turning & Milling,0,0,start,i_4198
Case 83,Turning & Milling - Machine 5,2012-03-13 01:15:00+00:00,ID4429,Machine 5 - Turning & Milling,0,0,complete,i_4198
Case 83,Turning & Milling - Machine 5,2012-03-20 11:08:00+00:00,ID4429,Machine 5 - Turning & Milling,1,0,start,i_4199
Case 83,Turning & Milling - Machine 5,2012-03-20 17:56:00+00:00,ID4429,Machine 5 - Turning & Milling,1,0,complete,i_4199
Case 83,Turning & Milling - Machine 5,2012-03-20 22:34:00+00:00,ID4167,Machine 5 - Turning & Milling,1,0,start,i_4200
Case 83,Turning & Milling - Machine 5,2012-03-21 00:12:00+00:00,ID4167,Machine 5 - Turning & Milling,1,0,complete,i_4200
Case 83,Turning & Milling - Machine 5,2012-03-21 00:13:00+00:00,ID4529,Machine 5 - Turning & Milling,30,0,start,i_4201
Case 83,Turning & Milling - Machine 5,2012-03-21 06:32:00+00:00,ID4529,Machine 5 - Turning & Milling,30,0,complete,i_4201
Case 83,Turning & Milling - Machine 5,2012-03-21 06:57:00+00:00,ID4429,Machine 5 - Turning & Milling,10,0,start,i_4203
Case 83,Turning & Milling Q.C.,2012-03-21 07:30:00+00:00,ID4287,Quality Check 1,0,0,start,i_4202
Case 83,Turning & Milling Q.C.,2012-03-21 08:30:00+00:00,ID4287,Quality Check 1,0,0,complete,i_4202
Case 83,Turning & Milling - Machine 5,2012-03-21 10:10:00+00:00,ID4429,Machine 5 - Turning & Milling,10,0,complete,i_4203
Case 83,Turning & Milling - Machine 5,2012-03-21 10:31:00+00:00,ID4932,Machine 5 - Turning & Milling,27,0,start,i_4204
Case 83,Turning & Milling - Machine 5,2012-03-21 15:58:00+00:00,ID4932,Machine 5 - Turning & Milling,27,0,complete,i_4204
Case 83,Turning & Milling - Machine 5,2012-03-21 16:00:00+00:00,ID4529,Machine 5 - Turning & Milling,3,0,start,i_4205
Case 83,Turning & Milling - Machine 5,2012-03-21 21:30:00+00:00,ID4529,Machine 5 - Turning & Milling,3,0,complete,i_4205
Case 83,Turning & Milling Q.C.,2012-03-22 15:00:00+00:00,ID4287,Quality Check 1,72,0,start,i_4206
Case 83,Turning & Milling Q.C.,2012-03-22 16:30:00+00:00,ID4287,Quality Check 1,72,0,complete,i_4206
Case 83,Lapping - Machine 1,2012-03-25 00:00:00+00:00,ID4882,Machine 1 - Lapping,0,0,start,i_4207
Case 83,Lapping - Machine 1,2012-03-25 01:15:00+00:00,ID4882,Machine 1 - Lapping,0,0,complete,i_4207
Case 83,Laser Marking - Machine 7,2012-03-25 10:08:00+00:00,ID4882,Machine 7- Laser Marking,72,0,start,i_4208
Case 83,Laser Marking - Machine 7,2012-03-25 10:41:00+00:00,ID4882,Machine 7- Laser Marking,72,0,complete,i_4208
Case 83,Flat Grinding - Machine 11,2012-03-25 11:38:00+00:00,ID0998,Machine 11 - Grinding,52,0,start,i_4209
Case 83,Lapping - Machine 1,2012-03-25 12:54:00+00:00,ID0998,Machine 1 - Lapping,52,0,start,i_4210
Case 83,Flat Grinding - Machine 11,2012-03-25 12:54:00+00:00,ID0998,Machine 11 - Grinding,52,0,complete,i_4209
Case 83,Flat Grinding - Machine 11,2012-03-25 15:19:00+00:00,ID0998,Machine 11 - Grinding,20,0,start,i_4211
Case 83,Lapping - Machine 1,2012-03-25 15:19:00+00:00,ID0998,Machine 1 - Lapping,52,0,complete,i_4210
Case 83,Lapping - Machine 1,2012-03-25 15:41:00+00:00,ID0998,Machine 1 - Lapping,20,0,start,i_4212
Case 83,Flat Grinding - Machine 11,2012-03-25 15:41:00+00:00,ID0998,Machine 11 - Grinding,20,0,complete,i_4211
Case 83,Lapping - Machine 1,2012-03-25 16:10:00+00:00,ID0998,Machine 1 - Lapping,20,0,complete,i_4212
Case 84,Turning & Milling - Machine 8,2012-02-23 10:44:00+00:00,ID4219,Machine 8 - Turning & Milling,1,0,start,i_4213
Case 84,Turning & Milling - Machine 8,2012-02-23 16:48:00+00:00,ID4219,Machine 8 - Turning & Milling,1,0,complete,i_4213
Case 84,Turning & Milling - Machine 8,2012-02-23 16:49:00+00:00,ID4219,Machine 8 - Turning & Milling,12,0,start,i_4214
Case 84,Turning & Milling - Machine 8,2012-02-23 17:52:00+00:00,ID4219,Machine 8 - Turning & Milling,12,0,complete,i_4214
Case 84,Turning & Milling - Machine 8,2012-02-24 07:10:00+00:00,ID4219,Machine 8 - Turning & Milling,0,0,start,i_4215
Case 84,Turning & Milling - Machine 8,2012-02-24 07:39:00+00:00,ID4219,Machine 8 - Turning & Milling,2,0,start,i_4216
Case 84,Turning & Milling - Machine 8,2012-02-24 07:39:00+00:00,ID4219,Machine 8 - Turning & Milling,0,0,complete,i_4215
Case 84,Turning & Milling - Machine 8,2012-02-24 07:55:00+00:00,ID4219,Machine 8 - Turning & Milling,1,0,start,i_4217
Case 84,Turning & Milling - Machine 8,2012-02-24 07:55:00+00:00,ID4219,Machine 8 - Turning & Milling,2,0,complete,i_4216
Case 84,Turning & Milling - Machine 8,2012-02-24 13:06:00+00:00,ID4219,Machine 8 - Turning & Milling,1,0,complete,i_4217
Case 84,Turning & Milling Q.C.,2012-02-26 09:32:00+00:00,ID4618,Quality Check 1,0,0,start,i_4218
Case 84,Turning & Milling Q.C.,2012-02-26 10:33:00+00:00,ID4618,Quality Check 1,0,0,complete,i_4218
Case 84,Turning & Milling - Machine 8,2012-02-26 12:12:00+00:00,ID0997,Machine 8 - Turning & Milling,14,0,start,i_4219
Case 84,Turning & Milling - Machine 8,2012-02-26 14:52:00+00:00,ID0997,Machine 8 - Turning & Milling,14,0,complete,i_4219
Case 84,Turning & Milling Q.C.,2012-02-26 14:57:00+00:00,ID4618,Quality Check 1,15,0,start,i_4220
Case 84,Turning & Milling Q.C.,2012-02-26 14:58:00+00:00,ID4618,Quality Check 1,15,0,complete,i_4220
Case 84,Laser Marking - Machine 7,2012-02-26 16:38:00+00:00,ID0998,Machine 7- Laser Marking,15,0,start,i_4221
Case 84,Laser Marking - Machine 7,2012-02-26 17:31:00+00:00,ID0998,Machine 7- Laser Marking,15,0,complete,i_4221
Case 84,Flat Grinding - Machine 11,2012-02-29 10:14:00+00:00,ID0998,Machine 11 - Grinding,15,0,start,i_4222
Case 84,Flat Grinding - Machine 11,2012-02-29 10:49:00+00:00,ID0998,Machine 11 - Grinding,15,0,complete,i_4222
Case 84,Round Grinding - Manual,2012-03-01 15:47:00+00:00,ID4528,Machine 27 - Grinding,2,0,start,i_4223
Case 84,Round Grinding - Manual,2012-03-01 18:44:00+00:00,ID4528,Machine 27 - Grinding,13,0,start,i_4224
Case 84,Round Grinding - Manual,2012-03-01 18:44:00+00:00,ID4528,Machine 27 - Grinding,2,0,complete,i_4223
Case 84,Round Grinding - Manual,2012-03-01 23:21:00+00:00,ID4528,Machine 27 - Grinding,13,0,complete,i_4224
Case 84,Final Inspection Q.C.,2012-03-04 11:38:00+00:00,ID4618,Quality Check 1,0,0,start,i_4225
Case 84,Final Inspection Q.C.,2012-03-04 17:55:00+00:00,ID4618,Quality Check 1,0,0,complete,i_4225
Case 84,Packing,2012-03-05 00:00:00+00:00,ID4820,Packing,9,0,start,i_4226
Case 84,Packing,2012-03-05 01:00:00+00:00,ID4820,Packing,9,0,complete,i_4226
Case 84,Final Inspection Q.C.,2012-03-05 09:29:00+00:00,ID4618,Quality Check 1,9,0,start,i_4227
Case 84,Final Inspection Q.C.,2012-03-05 09:30:00+00:00,ID4618,Quality Check 1,9,0,complete,i_4227
Case 84,Final Inspection Q.C.,2012-03-06 10:49:00+00:00,ID4618,Quality Check 1,0,0,start,i_4228
Case 84,Final Inspection Q.C.,2012-03-06 13:34:00+00:00,ID4618,Quality Check 1,0,0,complete,i_4228
Case 84,Final Inspection Q.C.,2012-03-06 14:11:00+00:00,ID4618,Quality Check 1,4,0,start,i_4229
Case 84,Final Inspection Q.C.,2012-03-06 15:26:00+00:00,ID4618,Quality Check 1,4,0,complete,i_4229
Case 84,Grinding Rework - Machine 27,2012-03-06 16:05:00+00:00,ID4872,Machine 27 - Grinding,0,0,start,i_4230
Case 84,Grinding Rework - Machine 27,2012-03-06 18:05:00+00:00,ID4872,Machine 27 - Grinding,0,0,complete,i_4230
Case 84,Packing,2012-03-07 00:00:00+00:00,ID4820,Packing,2,0,start,i_4231
Case 84,Packing,2012-03-07 00:00:00+00:00,ID4820,Packing,4,0,start,i_4232
Case 84,Packing,2012-03-07 01:00:00+00:00,ID4820,Packing,2,0,complete,i_4231
Case 84,Packing,2012-03-07 01:00:00+00:00,ID4820,Packing,4,0,complete,i_4232
Case 84,Final Inspection Q.C.,2012-03-07 08:16:00+00:00,ID4618,Quality Check 1,2,0,start,i_4233
Case 84,Final Inspection Q.C.,2012-03-07 09:20:00+00:00,ID4618,Quality Check 1,2,0,complete,i_4233
Case 85,Turning & Milling - Machine 6,2012-03-21 07:21:00+00:00,ID4794,Machine 6 - Turning & Milling,2,0,start,i_4234
Case 85,Turning & Milling - Machine 6,2012-03-21 16:57:00+00:00,ID4794,Machine 6 - Turning & Milling,2,0,complete,i_4234
Case 85,Turning & Milling - Machine 6,2012-03-21 16:58:00+00:00,ID4794,Machine 6 - Turning & Milling,4,0,start,i_4235
Case 85,Turning & Milling - Machine 6,2012-03-21 18:00:00+00:00,ID4794,Machine 6 - Turning & Milling,4,0,complete,i_4235
Case 85,Turning & Milling - Machine 6,2012-03-21 20:22:00+00:00,ID4529,Machine 6 - Turning & Milling,4,0,start,i_4236
Case 85,Turning & Milling - Machine 6,2012-03-22 00:00:00+00:00,ID0937,Machine 6 - Turning & Milling,0,5,start,i_4237
Case 85,Turning & Milling - Machine 6,2012-03-22 00:04:00+00:00,ID0997,Machine 6 - Turning & Milling,10,0,start,i_4238
Case 85,Turning & Milling - Machine 6,2012-03-22 00:31:00+00:00,ID4529,Machine 6 - Turning & Milling,4,0,complete,i_4236
Case 85,Turning & Milling - Machine 6,2012-03-22 01:15:00+00:00,ID0937,Machine 6 - Turning & Milling,0,5,complete,i_4237
Case 85,Turning & Milling - Machine 6,2012-03-22 03:08:00+00:00,ID0997,Machine 6 - Turning & Milling,10,0,complete,i_4238
Case 85,Turning & Milling Q.C.,2012-03-22 06:56:00+00:00,ID4618,Quality Check 1,18,2,start,i_4239
Case 85,Turning & Milling Q.C.,2012-03-22 07:34:00+00:00,ID4618,Quality Check 1,18,2,complete,i_4239
Case 86,Turning & Milling - Machine 6,2012-03-25 04:03:00+00:00,ID4794,Machine 6 - Turning & Milling,0,0,start,i_4240
Case 86,Turning & Milling - Machine 6,2012-03-25 06:44:00+00:00,ID4794,Machine 6 - Turning & Milling,0,0,complete,i_4240
Case 86,Turning & Milling - Machine 6,2012-03-25 09:49:00+00:00,ID4718,Machine 6 - Turning & Milling,4,0,start,i_4241
Case 86,Turning & Milling - Machine 6,2012-03-25 15:58:00+00:00,ID4718,Machine 6 - Turning & Milling,4,0,complete,i_4241
Case 86,Turning & Milling - Machine 6,2012-03-25 16:20:00+00:00,ID4529,Machine 6 - Turning & Milling,4,0,start,i_4242
Case 86,Turning & Milling - Machine 6,2012-03-25 17:54:00+00:00,ID4529,Machine 6 - Turning & Milling,4,0,complete,i_4242
Case 86,Turning & Milling - Machine 6,2012-03-25 20:09:00+00:00,ID4794,Machine 6 - Turning & Milling,51,0,start,i_4243
Case 86,Turning & Milling - Machine 6,2012-03-26 06:38:00+00:00,ID4794,Machine 6 - Turning & Milling,51,0,complete,i_4243
Case 86,Turning & Milling - Machine 6,2012-03-26 06:51:00+00:00,ID4718,Machine 6 - Turning & Milling,10,0,start,i_4244
Case 86,Turning & Milling - Machine 6,2012-03-26 08:01:00+00:00,ID4718,Machine 6 - Turning & Milling,10,0,complete,i_4244
Case 86,Turning & Milling - Machine 6,2012-03-26 08:37:00+00:00,ID4718,Machine 6 - Turning & Milling,1,0,start,i_4245
Case 86,Turning & Milling - Machine 6,2012-03-26 08:38:00+00:00,ID4718,Machine 6 - Turning & Milling,1,0,complete,i_4245
Case 86,Turning & Milling Q.C.,2012-03-26 16:00:00+00:00,ID4287,Quality Check 1,10,0,start,i_4246
Case 86,Turning & Milling Q.C.,2012-03-26 16:40:00+00:00,ID4287,Quality Check 1,10,0,complete,i_4246
Case 86,Turning & Milling Q.C.,2012-03-27 11:00:00+00:00,ID4287,Quality Check 1,60,0,start,i_4247
Case 86,Turning & Milling Q.C.,2012-03-27 12:47:00+00:00,ID4287,Quality Check 1,60,0,complete,i_4247
Case 87,Turning & Milling - Machine 4,2012-02-12 10:47:00+00:00,ID4167,Machine 4 - Turning & Milling,0,0,start,i_4248
Case 87,Turning & Milling - Machine 4,2012-02-12 17:55:00+00:00,ID4167,Machine 4 - Turning & Milling,0,0,complete,i_4248
Case 87,Turning & Milling - Machine 4,2012-02-12 19:55:00+00:00,ID4932,Machine 4 - Turning & Milling,1,0,start,i_4249
Case 87,Turning & Milling - Machine 4,2012-02-13 01:06:00+00:00,ID4932,Machine 4 - Turning & Milling,1,0,complete,i_4249
Case 87,Turning & Milling - Machine 4,2012-02-13 01:07:00+00:00,ID4932,Machine 4 - Turning & Milling,13,0,start,i_4250
Case 87,Turning & Milling Q.C.,2012-02-13 06:50:00+00:00,ID4618,Quality Check 1,0,1,start,i_4251
Case 87,Turning & Milling - Machine 4,2012-02-13 06:52:00+00:00,ID4932,Machine 4 - Turning & Milling,13,0,complete,i_4250
Case 87,Turning & Milling Q.C.,2012-02-13 08:01:00+00:00,ID4618,Quality Check 1,0,1,complete,i_4251
Case 87,Turning & Milling - Machine 4,2012-02-13 15:57:00+00:00,ID0997,Machine 4 - Turning & Milling,22,0,start,i_4252
Case 87,Turning & Milling - Machine 4,2012-02-13 16:26:00+00:00,ID4429,Machine 4 - Turning & Milling,8,0,start,i_4253
Case 87,Turning & Milling - Machine 4,2012-02-13 17:12:00+00:00,ID0997,Machine 4 - Turning & Milling,22,0,complete,i_4252
Case 87,Turning & Milling - Machine 4,2012-02-13 19:49:00+00:00,ID4932,Machine 4 - Turning & Milling,9,0,start,i_4254
Case 87,Turning & Milling - Machine 4,2012-02-13 20:00:00+00:00,ID4429,Machine 4 - Turning & Milling,8,0,complete,i_4253
Case 87,Turning & Milling - Machine 4,2012-02-13 23:43:00+00:00,ID4794,Machine 4 - Turning & Milling,16,0,start,i_4255
Case 87,Turning & Milling - Machine 4,2012-02-13 23:44:00+00:00,ID4932,Machine 4 - Turning & Milling,9,0,complete,i_4254
Case 87,Turning & Milling - Machine 4,2012-02-14 06:41:00+00:00,ID4794,Machine 4 - Turning & Milling,16,0,complete,i_4255
Case 87,Turning & Milling Q.C.,2012-02-14 07:28:00+00:00,ID4618,Quality Check 1,0,0,start,i_4256
Case 87,Turning & Milling Q.C.,2012-02-14 07:46:00+00:00,ID4618,Quality Check 1,0,0,complete,i_4256
Case 87,Turning & Milling - Machine 4,2012-02-14 08:03:00+00:00,ID0997,Machine 4 - Turning & Milling,26,0,start,i_4257
