concept:name,OfferID,OfferedAmount,case:ApplicationType,Accepted,case:LoanGoal,case:concept:name,Selected,org:resource,Action,lifecycle:transition,time:timestamp,case:RequestedAmount,FirstWithdrawalAmount,EventID,EventOrigin,CreditScore,MonthlyCost,NumberOfTerms
A_Accepted,,,New credit,,Car,Application_95535126,,User_42,statechange,complete,2016-12-09 10:24:17.979000+00:00,5000.0,,ApplState_1691402010,Application,,,
O_Create Offer,,5000.0,New credit,False,Car,Application_95535126,False,User_42,Created,complete,2016-12-09 10:24:51.511000+00:00,5000.0,5000.0,Offer_1291168376,Offer,0.0,199.14,27.0
O_Created,Offer_1291168376,,New credit,,Car,Application_95535126,,User_42,statechange,complete,2016-12-09 10:24:52.039000+00:00,5000.0,,OfferState_1970468262,Offer,,,
O_Sent (mail and online),Offer_1291168376,,New credit,,Car,Application_95535126,,User_42,statechange,complete,2016-12-09 10:25:04.922000+00:00,5000.0,,OfferState_1898999437,Offer,,,
W_Complete application,,,New credit,,Car,Application_95535126,,User_42,Deleted,ate_abort,2016-12-09 10:25:04.942000+00:00,5000.0,,Workitem_965122406,Workflow,,,
W_Call after offers,,,New credit,,Car,Application_95535126,,User_42,Created,schedule,2016-12-09 10:25:04.948000+00:00,5000.0,,Workitem_783017713,Workflow,,,
W_Call after offers,,,New credit,,Car,Application_95535126,,User_42,Obtained,start,2016-12-09 10:25:04.950000+00:00,5000.0,,Workitem_315568627,Workflow,,,
A_Complete,,,New credit,,Car,Application_95535126,,User_42,statechange,complete,2016-12-09 10:25:04.952000+00:00,5000.0,,ApplState_1779683954,Application,,,
W_Call after offers,,,New credit,,Car,Application_95535126,,User_42,Released,suspend,2016-12-09 10:31:58.122000+00:00,5000.0,,Workitem_634613085,Workflow,,,
W_Call after offers,,,New credit,,Car,Application_95535126,,User_1,Deleted,ate_abort,2016-12-13 06:32:52.423000+00:00,5000.0,,Workitem_1913615266,Workflow,,,
W_Call after offers,,,New credit,,Car,Application_95535126,,User_1,Created,schedule,2016-12-13 06:32:52.429000+00:00,5000.0,,Workitem_1092059845,Workflow,,,
A_Cancelled,,,New credit,,Car,Application_95535126,,User_1,statechange,complete,2017-01-09 07:00:31.498000+00:00,5000.0,,ApplState_2142076051,Application,,,
O_Cancelled,Offer_1291168376,,New credit,,Car,Application_95535126,,User_1,statechange,complete,2017-01-09 07:00:31.520000+00:00,5000.0,,OfferState_716753219,Offer,,,
W_Call after offers,,,New credit,,Car,Application_95535126,,User_1,Deleted,withdraw,2017-01-09 07:00:31.527000+00:00,5000.0,,Workitem_1530146346,Workflow,,,
A_Create Application,,,Limit raise,,Home improvement,Application_1468495573,,User_18,Created,complete,2016-12-08 10:18:44.432000+00:00,15000.0,,Application_1468495573,Application,,,
A_Concept,,,Limit raise,,Home improvement,Application_1468495573,,User_18,statechange,complete,2016-12-08 10:18:44.434000+00:00,15000.0,,ApplState_1259465528,Application,,,
W_Complete application,,,Limit raise,,Home improvement,Application_1468495573,,User_18,Created,schedule,2016-12-08 10:18:44.440000+00:00,15000.0,,Workitem_381579493,Workflow,,,
W_Complete application,,,Limit raise,,Home improvement,Application_1468495573,,User_18,Obtained,start,2016-12-08 10:18:44.442000+00:00,15000.0,,Workitem_684341441,Workflow,,,
W_Complete application,,,Limit raise,,Home improvement,Application_1468495573,,User_18,Released,suspend,2016-12-08 10:19:05.140000+00:00,15000.0,,Workitem_1080852120,Workflow,,,
W_Complete application,,,Limit raise,,Home improvement,Application_1468495573,,User_61,Obtained,resume,2016-12-09 17:41:29.443000+00:00,15000.0,,Workitem_424229365,Workflow,,,
W_Complete application,,,Limit raise,,Home improvement,Application_1468495573,,User_61,Released,suspend,2016-12-09 17:43:01.746000+00:00,15000.0,,Workitem_1954177903,Workflow,,,
W_Complete application,,,Limit raise,,Home improvement,Application_1468495573,,User_37,Obtained,resume,2016-12-10 14:53:48.410000+00:00,15000.0,,Workitem_1575812485,Workflow,,,
A_Accepted,,,Limit raise,,Home improvement,Application_1468495573,,User_37,statechange,complete,2016-12-10 14:58:56.495000+00:00,15000.0,,ApplState_377053322,Application,,,
O_Create Offer,,15000.0,Limit raise,True,Home improvement,Application_1468495573,True,User_37,Created,complete,2016-12-10 14:59:59.773000+00:00,15000.0,2200.0,Offer_337106805,Offer,0.0,240.0,72.0
O_Created,Offer_337106805,,Limit raise,,Home improvement,Application_1468495573,,User_37,statechange,complete,2016-12-10 15:00:00.366000+00:00,15000.0,,OfferState_575106883,Offer,,,
O_Sent (mail and online),Offer_337106805,,Limit raise,,Home improvement,Application_1468495573,,User_37,statechange,complete,2016-12-10 15:00:08.151000+00:00,15000.0,,OfferState_275478261,Offer,,,
W_Complete application,,,Limit raise,,Home improvement,Application_1468495573,,User_37,Deleted,complete,2016-12-10 15:00:08.168000+00:00,15000.0,,Workitem_1350767932,Workflow,,,
W_Call after offers,,,Limit raise,,Home improvement,Application_1468495573,,User_37,Created,schedule,2016-12-10 15:00:08.174000+00:00,15000.0,,Workitem_276758821,Workflow,,,
W_Call after offers,,,Limit raise,,Home improvement,Application_1468495573,,User_37,Obtained,start,2016-12-10 15:00:08.176000+00:00,15000.0,,Workitem_634826544,Workflow,,,
A_Complete,,,Limit raise,,Home improvement,Application_1468495573,,User_37,statechange,complete,2016-12-10 15:00:08.177000+00:00,15000.0,,ApplState_21530183,Application,,,
W_Call after offers,,,Limit raise,,Home improvement,Application_1468495573,,User_37,Released,suspend,2016-12-10 15:00:52.814000+00:00,15000.0,,Workitem_2004153579,Workflow,,,
W_Call after offers,,,Limit raise,,Home improvement,Application_1468495573,,User_1,Deleted,ate_abort,2016-12-14 06:31:58.637000+00:00,15000.0,,Workitem_1005647847,Workflow,,,
W_Call after offers,,,Limit raise,,Home improvement,Application_1468495573,,User_1,Created,schedule,2016-12-14 06:31:58.643000+00:00,15000.0,,Workitem_218281573,Workflow,,,
W_Call after offers,,,Limit raise,,Home improvement,Application_1468495573,,User_123,Deleted,withdraw,2016-12-21 08:38:14.147000+00:00,15000.0,,Workitem_936061120,Workflow,,,
W_Validate application,,,Limit raise,,Home improvement,Application_1468495573,,User_123,Created,schedule,2016-12-21 08:38:14.152000+00:00,15000.0,,Workitem_1204064055,Workflow,,,
W_Validate application,,,Limit raise,,Home improvement,Application_1468495573,,User_123,Obtained,start,2016-12-21 08:38:14.154000+00:00,15000.0,,Workitem_2034026687,Workflow,,,
A_Validating,,,Limit raise,,Home improvement,Application_1468495573,,User_123,statechange,complete,2016-12-21 08:38:14.970000+00:00,15000.0,,ApplState_1424272924,Application,,,
O_Returned,Offer_337106805,,Limit raise,,Home improvement,Application_1468495573,,User_123,statechange,complete,2016-12-21 08:38:25.044000+00:00,15000.0,,OfferState_1652639871,Offer,,,
W_Validate application,,,Limit raise,,Home improvement,Application_1468495573,,User_123,Deleted,complete,2016-12-21 08:41:20.437000+00:00,15000.0,,Workitem_446542313,Workflow,,,
W_Call incomplete files,,,Limit raise,,Home improvement,Application_1468495573,,User_123,Created,schedule,2016-12-21 08:41:20.442000+00:00,15000.0,,Workitem_256857042,Workflow,,,
W_Call incomplete files,,,Limit raise,,Home improvement,Application_1468495573,,User_123,Obtained,start,2016-12-21 08:41:20.443000+00:00,15000.0,,Workitem_875910229,Workflow,,,
A_Incomplete,,,Limit raise,,Home improvement,Application_1468495573,,User_123,statechange,complete,2016-12-21 08:41:20.445000+00:00,15000.0,,ApplState_364964858,Application,,,
W_Call incomplete files,,,Limit raise,,Home improvement,Application_1468495573,,User_123,Released,suspend,2016-12-21 08:42:22.288000+00:00,15000.0,,Workitem_1903872301,Workflow,,,
W_Call incomplete files,,,Limit raise,,Home improvement,Application_1468495573,,User_78,Obtained,resume,2016-12-21 09:55:06.612000+00:00,15000.0,,Workitem_1075029582,Workflow,,,
W_Call incomplete files,,,Limit raise,,Home improvement,Application_1468495573,,User_78,Released,suspend,2016-12-21 09:56:58.744000+00:00,15000.0,,Workitem_1724667422,Workflow,,,
W_Call incomplete files,,,Limit raise,,Home improvement,Application_1468495573,,User_131,Deleted,ate_abort,2016-12-21 14:13:53.159000+00:00,15000.0,,Workitem_954002104,Workflow,,,
W_Validate application,,,Limit raise,,Home improvement,Application_1468495573,,User_131,Created,schedule,2016-12-21 14:13:53.164000+00:00,15000.0,,Workitem_955201354,Workflow,,,
W_Validate application,,,Limit raise,,Home improvement,Application_1468495573,,User_131,Obtained,start,2016-12-21 14:13:53.166000+00:00,15000.0,,Workitem_891891890,Workflow,,,
A_Validating,,,Limit raise,,Home improvement,Application_1468495573,,User_131,statechange,complete,2016-12-21 14:13:53.222000+00:00,15000.0,,ApplState_360083148,Application,,,
W_Validate application,,,Limit raise,,Home improvement,Application_1468495573,,User_131,Released,suspend,2016-12-21 14:14:48.280000+00:00,15000.0,,Workitem_954866770,Workflow,,,
W_Validate application,,,Limit raise,,Home improvement,Application_1468495573,,User_31,Deleted,ate_abort,2016-12-21 15:10:30.685000+00:00,15000.0,,Workitem_1747869086,Workflow,,,
W_Call incomplete files,,,Limit raise,,Home improvement,Application_1468495573,,User_31,Created,schedule,2016-12-21 15:10:30.691000+00:00,15000.0,,Workitem_959630317,Workflow,,,
W_Call incomplete files,,,Limit raise,,Home improvement,Application_1468495573,,User_31,Obtained,start,2016-12-21 15:10:30.692000+00:00,15000.0,,Workitem_1274932417,Workflow,,,
A_Incomplete,,,Limit raise,,Home improvement,Application_1468495573,,User_31,statechange,complete,2016-12-21 15:10:30.694000+00:00,15000.0,,ApplState_155206161,Application,,,
W_Call incomplete files,,,Limit raise,,Home improvement,Application_1468495573,,User_31,Released,suspend,2016-12-21 15:10:33.986000+00:00,15000.0,,Workitem_1338758633,Workflow,,,
W_Call incomplete files,,,Limit raise,,Home improvement,Application_1468495573,,User_3,Obtained,resume,2016-12-21 16:31:08.778000+00:00,15000.0,,Workitem_1431732839,Workflow,,,
W_Call incomplete files,,,Limit raise,,Home improvement,Application_1468495573,,User_3,Released,suspend,2016-12-21 16:33:15.233000+00:00,15000.0,,Workitem_1920164970,Workflow,,,
W_Call incomplete files,,,Limit raise,,Home improvement,Application_1468495573,,User_131,Deleted,ate_abort,2016-12-21 18:19:54.254000+00:00,15000.0,,Workitem_550567469,Workflow,,,
W_Validate application,,,Limit raise,,Home improvement,Application_1468495573,,User_131,Created,schedule,2016-12-21 18:19:54.260000+00:00,15000.0,,Workitem_327374766,Workflow,,,
W_Validate application,,,Limit raise,,Home improvement,Application_1468495573,,User_131,Obtained,start,2016-12-21 18:19:54.262000+00:00,15000.0,,Workitem_435182744,Workflow,,,
A_Validating,,,Limit raise,,Home improvement,Application_1468495573,,User_131,statechange,complete,2016-12-21 18:19:54.318000+00:00,15000.0,,ApplState_1582332525,Application,,,
W_Validate application,,,Limit raise,,Home improvement,Application_1468495573,,User_131,Released,suspend,2016-12-21 18:20:18.990000+00:00,15000.0,,Workitem_812495631,Workflow,,,
W_Validate application,,,Limit raise,,Home improvement,Application_1468495573,,User_100,Deleted,ate_abort,2016-12-22 07:34:54.962000+00:00,15000.0,,Workitem_1468750683,Workflow,,,
W_Call incomplete files,,,Limit raise,,Home improvement,Application_1468495573,,User_100,Created,schedule,2016-12-22 07:34:54.967000+00:00,15000.0,,Workitem_1970024698,Workflow,,,
W_Call incomplete files,,,Limit raise,,Home improvement,Application_1468495573,,User_100,Obtained,start,2016-12-22 07:34:54.970000+00:00,15000.0,,Workitem_1038282395,Workflow,,,
A_Incomplete,,,Limit raise,,Home improvement,Application_1468495573,,User_100,statechange,complete,2016-12-22 07:34:54.971000+00:00,15000.0,,ApplState_599254535,Application,,,
W_Call incomplete files,,,Limit raise,,Home improvement,Application_1468495573,,User_100,Released,suspend,2016-12-22 07:35:28.595000+00:00,15000.0,,Workitem_35653481,Workflow,,,
W_Call incomplete files,,,Limit raise,,Home improvement,Application_1468495573,,User_63,Obtained,resume,2016-12-22 09:51:03.758000+00:00,15000.0,,Workitem_279144707,Workflow,,,
W_Call incomplete files,,,Limit raise,,Home improvement,Application_1468495573,,User_63,Released,suspend,2016-12-22 09:53:30.931000+00:00,15000.0,,Workitem_1441901516,Workflow,,,
W_Call incomplete files,,,Limit raise,,Home improvement,Application_1468495573,,User_77,Obtained,resume,2016-12-23 15:34:53.731000+00:00,15000.0,,Workitem_704682497,Workflow,,,
W_Call incomplete files,,,Limit raise,,Home improvement,Application_1468495573,,User_77,Released,suspend,2016-12-23 15:39:32.009000+00:00,15000.0,,Workitem_830754116,Workflow,,,
W_Call incomplete files,,,Limit raise,,Home improvement,Application_1468495573,,User_131,Deleted,ate_abort,2016-12-28 19:10:51.413000+00:00,15000.0,,Workitem_709877690,Workflow,,,
W_Validate application,,,Limit raise,,Home improvement,Application_1468495573,,User_131,Created,schedule,2016-12-28 19:10:51.420000+00:00,15000.0,,Workitem_343914585,Workflow,,,
W_Validate application,,,Limit raise,,Home improvement,Application_1468495573,,User_131,Obtained,start,2016-12-28 19:10:51.424000+00:00,15000.0,,Workitem_6514826,Workflow,,,
A_Validating,,,Limit raise,,Home improvement,Application_1468495573,,User_131,statechange,complete,2016-12-28 19:10:51.492000+00:00,15000.0,,ApplState_1921409887,Application,,,
W_Validate application,,,Limit raise,,Home improvement,Application_1468495573,,User_131,Released,suspend,2016-12-28 19:11:01.366000+00:00,15000.0,,Workitem_372969933,Workflow,,,
O_Accepted,Offer_337106805,,Limit raise,,Home improvement,Application_1468495573,,User_31,statechange,complete,2016-12-29 08:03:49.502000+00:00,15000.0,,OfferState_1421069351,Offer,,,
A_Pending,,,Limit raise,,Home improvement,Application_1468495573,,User_31,statechange,complete,2016-12-29 08:03:49.505000+00:00,15000.0,,ApplState_1183846452,Application,,,
W_Validate application,,,Limit raise,,Home improvement,Application_1468495573,,User_31,Deleted,ate_abort,2016-12-29 08:03:49.508000+00:00,15000.0,,Workitem_1192981765,Workflow,,,
A_Create Application,,,New credit,,Car,Application_515232769,,User_1,Created,complete,2016-12-13 16:18:32.156000+00:00,10000.0,,Application_515232769,Application,,,
A_Submitted,,,New credit,,Car,Application_515232769,,User_1,statechange,complete,2016-12-13 16:18:33.182000+00:00,10000.0,,ApplState_1533255264,Application,,,
W_Handle leads,,,New credit,,Car,Application_515232769,,User_1,Created,schedule,2016-12-13 16:18:33.493000+00:00,10000.0,,Workitem_225258585,Workflow,,,
W_Handle leads,,,New credit,,Car,Application_515232769,,User_1,Deleted,withdraw,2016-12-13 16:19:34.192000+00:00,10000.0,,Workitem_1923547621,Workflow,,,
W_Complete application,,,New credit,,Car,Application_515232769,,User_1,Created,schedule,2016-12-13 16:19:34.200000+00:00,10000.0,,Workitem_1920643579,Workflow,,,
A_Concept,,,New credit,,Car,Application_515232769,,User_1,statechange,complete,2016-12-13 16:19:34.204000+00:00,10000.0,,ApplState_816766925,Application,,,
W_Complete application,,,New credit,,Car,Application_515232769,,User_57,Obtained,start,2016-12-14 08:09:43.948000+00:00,10000.0,,Workitem_1961713663,Workflow,,,
A_Accepted,,,New credit,,Car,Application_515232769,,User_57,statechange,complete,2016-12-14 08:15:51.669000+00:00,10000.0,,ApplState_607343734,Application,,,
O_Create Offer,,10000.0,New credit,True,Car,Application_515232769,False,User_57,Created,complete,2016-12-14 08:18:14.932000+00:00,10000.0,10000.0,Offer_1862230592,Offer,0.0,260.39,42.0
O_Created,Offer_1862230592,,New credit,,Car,Application_515232769,,User_57,statechange,complete,2016-12-14 08:18:15.600000+00:00,10000.0,,OfferState_306559677,Offer,,,
O_Sent (mail and online),Offer_1862230592,,New credit,,Car,Application_515232769,,User_57,statechange,complete,2016-12-14 08:18:38.166000+00:00,10000.0,,OfferState_1006427155,Offer,,,
W_Complete application,,,New credit,,Car,Application_515232769,,User_57,Deleted,complete,2016-12-14 08:18:38.180000+00:00,10000.0,,Workitem_1418980031,Workflow,,,
W_Call after offers,,,New credit,,Car,Application_515232769,,User_57,Created,schedule,2016-12-14 08:18:38.186000+00:00,10000.0,,Workitem_1496930933,Workflow,,,
W_Call after offers,,,New credit,,Car,Application_515232769,,User_57,Obtained,start,2016-12-14 08:18:38.188000+00:00,10000.0,,Workitem_2116287804,Workflow,,,
A_Complete,,,New credit,,Car,Application_515232769,,User_57,statechange,complete,2016-12-14 08:18:38.190000+00:00,10000.0,,ApplState_1338517878,Application,,,
W_Call after offers,,,New credit,,Car,Application_515232769,,User_57,Released,suspend,2016-12-14 08:20:53.087000+00:00,10000.0,,Workitem_619121999,Workflow,,,
A_Cancelled,,,New credit,,Car,Application_515232769,,User_10,statechange,complete,2016-12-16 14:00:14.244000+00:00,10000.0,,ApplState_788206456,Application,,,
O_Cancelled,Offer_1862230592,,New credit,,Car,Application_515232769,,User_10,statechange,complete,2016-12-16 14:00:14.265000+00:00,10000.0,,OfferState_326948434,Offer,,,
W_Call after offers,,,New credit,,Car,Application_515232769,,User_10,Deleted,ate_abort,2016-12-16 14:00:14.274000+00:00,10000.0,,Workitem_1267734340,Workflow,,,
A_Create Application,,,New credit,,"Other, see explanation",Application_1018249155,,User_1,Created,complete,2016-12-14 13:40:57.775000+00:00,5000.0,,Application_1018249155,Application,,,
